id;created_at;text;retweet_count;favorite_count
1048256502534815745;2018-10-05 17:00:00;Não vote pelo medo, vote pela esperança. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/giVNqNqWoS;112;431
1048241407272599552;2018-10-05 16:00:01;Eu sei que você está indignado, decepcionado e já não acredita na maioria dos políticos. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/uECECrSSND;126;513
1048226303625875456;2018-10-05 15:00:00;"""Marina acredita na força e na beleza que plasmaram a construção desse país"". Jornalista Leonel Kaz tá com Marina. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/qYZnhapKuw";55;201
1048213468397092865;2018-10-05 14:09:00;Em 32 anos de vida pública, Marina recebeu mais de 50 prêmios internacionais. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/T32GvpMLNU;250;997
1048196113524617217;2018-10-05 13:00:02;O Brasil como liderança global de uma nova economia. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/1UZwlgo6R4;62;273
1048182263576498176;2018-10-05 12:05:00;A hora é agora, rumo ao segundo turno. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/u2Nj9KvMBk;93;372
1048060942829936640;2018-10-05 04:02:55;Considerações finais do #DebateNaGlobo#Vote18 https://t.co/SKjIJ8EY3U;246;1172
1048057700939190272;2018-10-05 03:50:02;Eu agradeço a Deus por não ter caído na tentação de ir pela porta larga do caminho da perdição, do ódio, da mentira e das falsas promessas. Sei que sou a melhor pessoa para unir os brasileiros #DebateNaGlobo #Vote18;98;646
1048057172310020096;2018-10-05 03:47:56;Eu sou uma pacificadora que muitas vezes é mal compreendida, porque as pessoas entendem quem tem uma postura de amor no coração como se fosse uma pessoa fraca. Esse país não está precisando de força física, mas de força moral #DebateNaGlobo #Vote18;490;2496
1048054075252793344;2018-10-05 03:35:38;A população paga muitos impostos e tem péssimos serviços. Eu vou usar o imposto que você paga para ter educação de qualidade, renda jovem para os estudantes, 2 milhões de vagas em creches, saúde de qualidade e respeito com o cidadão #DebateNaGlobo #Vote18;71;350
1048050696736710656;2018-10-05 03:22:12;RT @veicknayara: Nós votamos em Marina Silva por convicção, porque acreditamos que ela é a mais preparada para governar! Não estamos aqui p…;162;0
1048049377544040450;2018-10-05 03:16:58;Marina está comprometida com um novo ciclo de prosperidade✅ Equilíbrio fiscal das contas públicas✅ Recuperação dos empregos✅ Combate às desigualdades✅ Transição para um modelo de desenvolvimento sustentável✅ Práticas políticas republicanas#DebateNaGlobo #Vote18;136;576
1048048479371759616;2018-10-05 03:13:23;Eu iria fazer essa pergunta ao Bolsonaro, mas ele mais uma vez amarelou....DebateNaGlobo #Vote18 https://t.co/1c1ykYFrh5;852;5161
1048046588994736129;2018-10-05 03:05:53;Haddad, é LAMENTÁVEL que você não reconheça nenhum dos erros #DebateNaGlobo #Vote18 https://t.co/JnEWKL9Adf;658;2701
1048045753510375424;2018-10-05 03:02:34;RT @LHeimat: Marina engrenou no debate. MANDANDO MUITO BEM NESSA RETA FINAL. Eu estou fechado e não abro mão. Em 96 as pesquisas davam ela…;166;0
1048045609943552000;2018-10-05 03:01:59;Alckmin, as quadrilhas que só existiam em grandes metrópoles já estão em todo o país. Não vamos permitir que os criminosos fiquem comandando o crime organizado de dentro das cadeias, como acontece em SP. #DebateNaGlobo #Vote18;72;289
1048045050272342016;2018-10-05 02:59:46;Senhores passageiros, eu peço um minuto da atenção de vocês #DebateNaGlobo #Vote18 https://t.co/bStOH4yb1t;200;622
1048042078607986693;2018-10-05 02:47:57;Nem Bolsonaro, nem Haddad. O Brasil não pode ficar mais 4 anos vivendo uma situação de completa instabilidade #DebateNaGlobo #Vote18 https://t.co/cbP4nnv30D;240;1072
1048040115669544961;2018-10-05 02:40:09;RT @folha: A candidata Marina Silva arrancou aplausos da plateia após dizer que Jair Bolsonaro (PSL) 'amarelou' ao se ausentar o debate da…;674;0
1048039195216924673;2018-10-05 02:36:30;Haddad, é lamentável que você não reconheça NENHUM DOS ERROS. Você teve agora a oportunidade de olhar para o povo brasileiro e reconhecer os erros e VOCÊ NÃO FAZ! #DebateNaGlobo #Vote18 https://t.co/37ee3oB41m;346;1361
1048036839230263296;2018-10-05 02:27:08;Bolsonaro mais uma vez amarelou. Ele deu uma entrevista pra Record e não veio aqui debater conosco #DebateNaGlobo #Vote18;3463;14398
1048035086443134976;2018-10-05 02:20:10;Dê um basta nessa ideia de ir pra urna em função do medo ou do ódio #DebateNaGlobo #Vote18 https://t.co/VOYiuoFlqE;204;913
1048033412848766976;2018-10-05 02:13:31;Nós vamos fazer com que o transporte público seja de qualidade, pra que não se tenha que viver como se vive aqui em São Paulo, horas e horas dentro dos ônibus, Alckmin  #DebateNaGlobo #Vote18;74;292
1048033175442771973;2018-10-05 02:12:35;Vamos investir em rodovias, hidrovias e ferrovias. Infraestrutura gera emprego, renda e vida digna, mas tem que ser feita em bases sustentáveis Nós vamos ouvir as populações locais, sobretudo na Amazônia #DebateNaGlobo #Vote18;100;382
1048029374983880705;2018-10-05 01:57:29;Uma mulher grávida tem que ser protegida e uma pessoa tem que ter pelo menos uma hora para poder se alimentar e se conectar consigo mesmo.  #DebateNaGlobo #Vote18;83;300
1048028873911402496;2018-10-05 01:55:29;Eu vou corrigir todas essas atrocidades da reforma trabalhista que foram cometidas por vocês, Meirelles. #DebateNaGlobo #Vote18;110;498
1048027884718346242;2018-10-05 01:51:33;Jornaliiiista... #DebateNaGlobo;860;4394
1048026792857165824;2018-10-05 01:47:13;Confira os 18 motivos para votar 18 no domingo. #DebateNaGlobo https://t.co/zS8z5B10ux;151;425
1048025690417901568;2018-10-05 01:42:50;É preciso ter autoridade moral para combater a corrupção sem tréguas. É a corrupção que tira o dinheiro da saúde #DebateNaGlobo #Vote18;132;541
1048019964425375744;2018-10-05 01:20:05;Nós vamos fechar as portas para o futuro se continuarmos fazendo a política do medo. Até dia 7 de outubro, você tem a possibilidade de dar um basta nisso e votar porque tem esperança no Brasil #Vote18 #VoteMarina18;111;334
1048019052617240576;2018-10-05 01:16:28;Eu tenho comigo as melhores pessoas para governar o Brasil. Um dos criadores do Plano Real, do Bolsa Família e do SUS estão comigo. É assim que nós vamos governar o Brasil, com uma equipe competente #Vote18 #VoteMarina18 https://t.co/RqGy5fdlWj;132;430
1048018084328558592;2018-10-05 01:12:37;Se permanecer essa guerra dos que votam com medo do Bolsonaro ou medo do Haddad, o Brasil vai ficar 4 anos vivendo uma situação de completa instabilidade. #Vote18 #VoteMarina18;170;596
1048013670616326144;2018-10-05 00:55:04;"RT @EduardoJorge: ""Eu nunca gostei dessa história de mãe do Brasil, pai do Brasil, mãe dos pobres, pai dos pobres. A gente tem que tratar a…";304;0
1048011072454705153;2018-10-05 00:44:45;Marina já está nos estúdios da @RedeGlobo. Força 💚 #VoteMarina18 https://t.co/rHGqnv6lmJ;98;768
